BEnh,h,d,R,P0,Nb,a
-25.30890588,1,240,920050,0.048137559,200,2
-25.30839912,1,230,890050,0.045350748,205,2
-25.30829563,1,180,760050,0.033322507,239,2
-25.30732099,1,20,460050,0.004884082,987,2
-25.30713709,1,90,580050,0.016391406,370,2
-25.30546207,1,10,440050,0.002957043,1559,2
-25.30453835,1,55,520050,0.010702848,509,2
-25.30386605,1,205,820050,0.038953236,220,2
-25.30366654,1,220,860050,0.042701008,211,2
-25.30320217,1,15,450050,0.003953085,1192,2
-25.3019559,1,185,770050,0.034370906,235,2
-25.2993117,1,85,570050,0.015546654,384,2
-25.29558071,1,235,900050,0.046612167,203,2
-25.29508066,1,190,780050,0.035419442,231,2
-25.29488336,1,245,930050,0.049310094,197,2
-25.29428467,1,210,830050,0.040087467,217,2
-25.29269493,1,50,510050,0.009876138,541,2
-25.29218046,1,15,870050,0.043851261,208,4
-25.29218046,1,225,870050,0.043851261,208,2
-25.29197467,1,140,670050,0.025115942,279,2
-25.29179876,1,145,680050,0.026065878,273,2
-25.29138728,1,135,660050,0.024201657,286,2
-25.29088197,1,150,690050,0.027011445,267,2
-25.29054891,1,80,560050,0.014701035,399,2
-25.2900107,1,130,650050,0.023280336,293,2
-25.28925147,1,155,700050,0.028000527,262,2
-25.28782177,1,125,640050,0.022353113,300,2
-25.28768833,1,195,790050,0.036467477,227,2
-25.28692686,1,160,710050,0.028988511,257,2
-25.28479357,1,120,630050,0.021453493,308,2
-25.28427277,1,215,840050,0.041225314,214,2
-25.28393351,1,165,720050,0.029974619,252,2
-25.2824444,1,240,910050,0.047777638,200,2
-25.28090271,1,115,620050,0.020546004,316,2
-25.28084444,1,75,550050,0.013867943,416,2
-25.28033058,1,230,880050,0.045003676,205,2
-25.2802934,1,170,730050,0.030958056,247,2
-25.28027488,1,45,500050,0.009050995,579,2
-25.27979499,1,200,800050,0.037514358,223,2
-25.27612365,1,110,610050,0.019660195,325,2
-25.27602529,1,175,740050,0.031997654,243,2
-25.27384939,1,220,850050,0.04227737,210,2
-25.27142088,1,205,810050,0.038637784,220,2
-25.27115723,1,180,750050,0.032976198,238,2
-25.27043205,1,105,600050,0.018791428,335,2
-25.27020181,1,70,540050,0.013026325,434,2
-25.26899831,1,245,920050,0.048943801,197,2
-25.26812999,1,235,890050,0.046157764,202,2
-25.26744014,1,40,490050,0.008218795,624,2
-25.26570425,1,185,760050,0.034015147,234,2
-25.26380602,1,10,590050,0.017911059,345,4
-25.26380602,1,100,590050,0.017911059,345,2
-25.26303106,1,15,860050,0.043417549,207,4
-25.26303106,1,225,860050,0.043417549,207,2
-25.26258041,1,210,820050,0.039683694,216,2
-25.25968762,1,190,770050,0.035054226,230,2
-25.25863253,1,65,530050,0.012200293,455,2
-25.25622191,1,95,580050,0.017043248,356,2
-25.25559043,1,240,900050,0.047313023,199,2
-25.25442838,1,35,480050,0.00739022,681,2
-25.25329355,1,215,830050,0.040811557,213,2
-25.25312645,1,195,780050,0.036092797,226,2
-25.25182854,1,230,870050,0.044559857,204,2
-25.24766051,1,90,570050,0.016205009,369,2
-25.2470098,1,150,680050,0.026720041,266,2
-25.24678565,1,145,670050,0.025783349,272,2
-25.24648225,1,155,690050,0.027699985,261,2
-25.24616194,1,60,520050,0.011380163,479,2
-25.24604072,1,200,790050,0.037204896,223,2
-25.24578081,1,140,660050,0.024842328,278,2
-25.24522442,1,160,700050,0.02867885,256,2
-25.2439699,1,135,650050,0.023936742,285,2
-25.24357216,1,220,840050,0.041942548,210,2
-25.24326278,1,165,710050,0.029655858,251,2
-25.24272267,1,245,910050,0.04857688,197,2
-25.24159442,1,30,470050,0.0065458,752,2
-25.24132688,1,130,640050,0.022987651,291,2
-25.24062033,1,170,720050,0.030630212,246,2
-25.2402561,1,235,880050,0.045803577,202,2
-25.23845069,1,205,800050,0.038243737,219,2
-25.23810461,1,85,560050,0.015349771,382,2
-25.23782525,1,125,630050,0.022105787,299,2
-25.23732022,1,175,730050,0.031660395,242,2
-25.23343619,1,120,620050,0.021182655,306,2
-25.23343322,1,15,850050,0.043076199,207,4
-25.23343322,1,225,850050,0.043076199,207,2
-25.23338522,1,180,740050,0.032629881,237,2
-25.23283329,1,55,510050,0.010557417,506,2
-25.23036992,1,210,810050,0.039361346,216,2
-25.22948242,1,25,460050,0.005690433,847,2
-25.22883897,1,185,750050,0.033659416,233,2
-25.22833175,1,240,890050,0.046952444,199,2
-25.22813362,1,115,610050,0.020316094,315,2
-25.22753956,1,80,550050,0.014514409,397,2
-25.22370007,1,190,760050,0.034689075,229,2
-25.2228923,1,230,860050,0.044212034,204,2
-25.22188899,1,110,600050,0.019438917,324,2
-25.2218166,1,215,820050,0.040398069,212,2
-25.21896791,1,20,450050,0.004810869,980,2
-25.21871371,1,50,500050,0.009742194,538,2
-25.21799054,1,195,770050,0.035789338,226,2
-25.2160633,1,245,900050,0.048102029,196,2
-25.21595645,1,75,540050,0.013675739,413,2
-25.21467707,1,105,590050,0.018552599,333,2
-25.2128125,1,220,830050,0.041519082,209,2
-25.21196355,1,235,870050,0.045349563,201,2
-25.21173251,1,200,780050,0.036820479,222,2
-25.21156687,1,15,440050,0.003893951,1184,2
-25.21025573,1,10,430050,0.002910934,1547,2
-25.20646911,1,10,580050,0.017682798,343,4
-25.20646911,1,100,580050,0.017682798,343,2
-25.20493845,1,205,790050,0.037849871,218,2
-25.20390545,1,45,490050,0.008921018,575,2
-25.20336891,1,15,840050,0.042642725,206,4
-25.20336891,1,225,840050,0.042642725,206,2
-25.20335373,1,70,530050,0.012860104,432,2
-25.20294118,1,155,680050,0.027399242,260,2
-25.20277634,1,160,690050,0.028369022,255,2
-25.20233834,1,150,670050,0.026428402,265,2
-25.20187146,1,165,700050,0.029336965,250,2
-25.20094432,1,145,660050,0.02550055,271,2
-25.20065969,1,240,880050,0.046488287,198,2
-25.20025063,1,170,710050,0.030302273,245,2
-25.19872844,1,140,650050,0.024568412,277,2
-25.19794125,1,175,720050,0.031323077,241,2
-25.19763735,1,210,800050,0.038957591,215,2
-25.1972414,1,95,570050,0.016847829,355,2
-25.19566244,1,135,640050,0.02363294,283,2
-25.19496358,1,180,730050,0.032345312,237,2
-25.19350191,1,230,850050,0.04376852,203,2
-25.19172082,1,130,630050,0.022731381,290,2
-25.19134345,1,185,740050,0.033368371,233,2
-25.18983918,1,215,810050,0.040068913,212,2
-25.18973731,1,65,520050,0.012031488,452,2
-25.18899426,1,245,890050,0.047734462,196,2
-25.18856004,1,40,480050,0.008101499,620,2
-25.18710427,1,190,750050,0.034391631,229,2
-25.18697018,1,90,560050,0.015997469,367,2
-25.18687068,1,125,620050,0.02182397,297,2
-25.18322608,1,235,860050,0.044895978,200,2
-25.18226699,1,195,760050,0.035414456,225,2
-25.18156368,1,220,820050,0.041183384,209,2
-25.18108508,1,120,610050,0.020943794,305,2
-25.17685008,1,200,770050,0.036436194,221,2
-25.17563332,1,85,550050,0.015152591,380,2
-25.17512718,1,60,510050,0.011222899,476,2
-25.17433171,1,115,600050,0.020055844,313,2
-25.1729033,1,35,470050,0.007280293,676,2
-25.17282912,1,15,830050,0.042300537,206,4
-25.17282912,1,225,830050,0.042300537,206,2
-25.17256304,1,240,870050,0.046127005,198,2
-25.17087753,1,205,780050,0.03753318,218,2
-25.16658196,1,110,590050,0.01918929,322,2
-25.16436455,1,210,790050,0.038554046,214,2
-25.16365228,1,230,840050,0.043419895,203,2
-25.16321281,1,80,540050,0.014327447,395,2
-25.16151989,1,245,880050,0.04726012,195,2
-25.15973748,1,165,690050,0.029017927,249,2
-25.15955946,1,160,680050,0.028059012,254,2
-25.15955859,1,55,500050,0.010411682,503,2
-25.15916324,1,170,700050,0.029974227,244,2
-25.15860394,1,155,670050,0.027098281,259,2
-25.15786826,1,175,710050,0.030985688,240,2
-25.15780419,1,105,580050,0.018339553,332,2
-25.15733824,1,215,800050,0.039655488,211,2
-25.15727481,1,30,460050,0.006449588,747,2
-25.15684206,1,150,660050,0.026136512,264,2
-25.15587231,1,180,720050,0.031998576,236,2
-25.15424795,1,145,650050,0.025217465,270,2
-25.15404846,1,235,850050,0.044540972,200,2
-25.1532022,1,185,730050,0.033012283,232,2
-25.15078937,1,140,640050,0.024294177,276,2
-25.14988225,1,190,740050,0.034026189,228,2
-25.14981089,1,220,810050,0.040760048,208,2
-25.14969507,1,75,530050,0.013499026,411,2
-25.14797125,1,10,570050,0.017478393,342,4
-25.14797125,1,100,570050,0.017478393,342,2
-25.14643654,1,135,630050,0.023367599,282,2
-25.14593425,1,195,750050,0.035039655,224,2
-25.14403144,1,240,860050,0.045663271,197,2
-25.14309131,1,50,490050,0.009599248,534,2
-25.14219992,1,25,450050,0.005604675,841,2
-25.14180135,1,15,820050,0.04186726,205,4
-25.14180135,1,225,820050,0.04186726,205,2
-25.14137979,1,200,760050,0.036125385,221,2
-25.14115985,1,130,620050,0.022474726,289,2
-25.1370524,1,95,560050,0.016629649,353,2
-25.13624503,1,205,770050,0.03713922,217,2
-25.13507241,1,70,520050,0.012679383,429,2
-25.13492619,1,125,610050,0.02157607,296,2
-25.13361682,1,245,870050,0.046891862,195,2
-25.13332694,1,230,830050,0.042976648,202,2
-25.1305459,1,210,780050,0.03823048,214,2
-25.12852814,1,20,440050,0.004737438,973,2
-25.12770353,1,120,600050,0.020704486,304,2
-25.12581861,1,45,480050,0.008798229,572,2
-25.12502048,1,90,550050,0.015789653,365,2
-25.12440343,1,235,840050,0.044087724,199,2
-25.12430284,1,215,790050,0.039325364,211,2
-25.11946003,1,115,590050,0.01982522,312,2
-25.11934636,1,65,510050,0.011875077,450,2
-25.11773726,1,15,430050,0.003833,1175,2
-25.11753709,1,220,800050,0.040423418,208,2
-25.11733744,1,170,690050,0.029701502,244,2
-25.11708029,1,175,700050,0.030648213,239,2
-25.11683775,1,165,680050,0.028698729,248,2
-25.11608965,1,180,710050,0.031651791,235,2
-25.11554955,1,160,670050,0.027748806,253,2
-25.11505302,1,240,850050,0.045301237,197,2
-25.11439211,1,185,720050,0.032656186,231,2
-25.11344511,1,155,660050,0.026797089,258,2
-25.11273872,1,10,420050,0.002864673,1535,2
-25.11201296,1,190,730050,0.033660776,227,2
-25.11184985,1,85,540050,0.014955096,378,2
-25.11049423,1,150,650050,0.025844355,263,2
-25.11026834,1,15,810050,0.041524178,205,4
-25.11026834,1,225,810050,0.041524178,205,2
-25.11016105,1,110,580050,0.01896723,321,2
-25.10897486,1,195,740050,0.034664923,223,2
-25.1078815,1,40,470050,0.007983915,616,2
-25.10666845,1,145,640050,0.024934077,269,2
-25.10530756,1,200,750050,0.035740912,220,2
-25.10528616,1,245,860050,0.046417994,194,2
-25.10252899,1,60,500050,0.011065351,473,2
-25.10251469,1,230,820050,0.042627169,202,2
-25.10193404,1,140,630050,0.024019604,275,2
-25.1010243,1,205,760050,0.03674541,216,2
-25.09977579,1,105,570050,0.018100243,330,2
-25.0975178,1,80,530050,0.014140133,393,2
-25.09625961,1,135,620050,0.023101888,281,2
-25.09615748,1,210,770050,0.037826884,213,2
-25.09429269,1,235,830050,0.043731904,199,2
-25.09072091,1,215,780050,0.038911955,210,2
-25.08961117,1,130,610050,0.022217668,288,2
-25.08949302,1,35,460050,0.007175322,672,2
-25.08826896,1,10,560050,0.017249572,340,4
-25.08826896,1,100,560050,0.017249572,340,2
-25.0856173,1,240,840050,0.044837888,196,2
-25.08473656,1,220,790050,0.040000167,207,2
-25.08464939,1,55,490050,0.010265625,500,2
-25.08200597,1,75,520050,0.013321927,409,2
-25.08195548,1,125,600050,0.021327735,295,2
-25.07822474,1,15,800050,0.041091055,204,4
-25.07822474,1,225,800050,0.041091055,204,2
-25.07650539,1,245,850050,0.046048998,194,2
-25.07560876,1,95,550050,0.016411218,351,2
-25.07559468,1,180,700050,0.031304946,234,2
-25.07555539,1,175,690050,0.030310639,238,2
-25.07489323,1,185,710050,0.032300067,230,2
-25.07474956,1,170,680050,0.029372848,243,2
-25.07347735,1,190,720050,0.033295381,226,2
-25.07325672,1,120,590050,0.020433195,302,2
-25.07314813,1,165,670050,0.028379357,247,2
-25.0713757,1,195,730050,0.034359655,223,2
-25.07120416,1,230,810050,0.042184145,201,2
-25.0709775,1,30,450050,0.006353102,742,2
-25.07072125,1,160,660050,0.027438388,252,2
-25.06861083,1,200,740050,0.035356536,219,2
-25.06743802,1,155,650050,0.026495647,257,2
-25.06575885,1,50,480050,0.00946468,531,2
-25.06530105,1,70,510050,0.01251245,427,2
-25.06520648,1,205,750050,0.036427347,216,2
-25.06369192,1,235,820050,0.043278951,198,2
-25.06347981,1,115,580050,0.019564627,310,2
-25.06326684,1,150,640050,0.025551915,262,2
-25.06176361,1,90,540050,0.015581543,363,2
-25.06118381,1,210,760050,0.03750225,213,2
-25.05817634,1,145,630050,0.024650369,268,2
-25.05657053,1,215,770050,0.038498764,209,2
-25.05570998,1,240,830050,0.044475052,196,2
-25.05284046,1,25,440050,0.005518671,835,2
-25.05258909,1,110,570050,0.018717171,319,2
-25.05213142,1,140,620050,0.023744676,274,2
-25.0513846,1,220,780050,0.039577175,206,2
-25.04739796,1,65,500050,0.011705683,447,2
-25.04727403,1,245,840050,0.045575565,193,2
-25.04670351,1,85,530050,0.014757268,376,2
-25.04594096,1,45,470050,0.008667676,568,2
-25.045646,1,15,790050,0.040658234,203,4
-25.045646,1,225,790050,0.040658234,203,2
-25.04509898,1,135,610050,0.022835789,280,2
-25.04054656,1,105,560050,0.017860753,328,2
-25.03937624,1,230,800050,0.041833756,201,2
-25.03704076,1,130,600050,0.021924633,286,2
-25.03590482,1,20,430050,0.004663776,966,2
-25.0346847,1,185,700050,0.031943912,229,2
-25.03436553,1,180,690050,0.030958025,233,2
-25.03425802,1,190,710050,0.03299597,226,2
-25.03327063,1,175,680050,0.029972952,237,2
-25.03311359,1,195,720050,0.033984615,222,2
-25.03259713,1,235,810050,0.042922262,198,2
-25.03137471,1,170,670050,0.029044041,242,2
-25.03127147,1,200,730050,0.034972244,218,2
-25.03040071,1,80,520050,0.013952448,391,2
-25.02876667,1,205,740050,0.036033365,215,2
-25.02864334,1,165,660050,0.028059794,246,2
-25.02830274,1,60,490050,0.010907504,470,2
-25.02792265,1,125,590050,0.021045549,293,2
-25.02731662,1,10,550050,0.017020524,338,4
-25.02731662,1,100,550050,0.017020524,338,2
-25.0256153,1,210,750050,0.03709855,212,2
-25.02532585,1,40,460050,0.007866026,612,2
-25.02532213,1,240,820050,0.044012047,195,2
-25.025048,1,160,650050,0.027127741,251,2
-25.02184276,1,215,760050,0.038167356,209,2
-25.02160925,1,15,420050,0.003771854,1166,2
-25.02055476,1,155,640050,0.02619394,256,2
-25.01770664,1,120,580050,0.020193169,301,2
-25.01756859,1,245,830050,0.045205778,193,2
-25.01747273,1,220,770050,0.039239329,206,2
-25.01513051,1,150,630050,0.025259172,261,2
-25.01286282,1,95,540050,0.016192518,349,2
-25.01283199,1,75,510050,0.01314442,407,2
-25.01279906,1,10,410050,0.002818252,1523,2
-25.01252716,1,15,780050,0.040314005,203,4
-25.01252716,1,225,780050,0.040314005,203,2
-25.00874069,1,145,620050,0.024366322,267,2
-25.00803675,1,55,480050,0.01011923,497,2
-25.00702628,1,230,790050,0.041390911,200,2
-25.00635225,1,115,570050,0.019333213,309,2
-25.00411363,1,35,450050,0.007064863,667,2
-25.00134894,1,140,610050,0.023469373,273,2
-25.00098862,1,235,800050,0.042469562,197,2
-24.99714903,1,90,530050,0.015373122,361,2
-24.99443514,1,240,810050,0.043648353,195,2
-24.99433399,1,190,700050,0.032630168,225,2
-24.99416763,1,195,710050,0.033609605,221,2
-24.99397809,1,70,500050,0.012331189,424,2
-24.99382041,1,110,560050,0.018466962,317,2
-24.99374658,1,185,690050,0.031650366,229,2
-24.9932768,1,200,720050,0.034659591,218,2
-24.99292032,1,135,600050,0.02256928,279,2
-24.99237943,1,180,680050,0.030670836,233,2
-24.99168642,1,205,730050,0.035639496,214,2
-24.99020369,1,175,670050,0.029692199,237,2
-24.98942651,1,210,740050,0.036695004,211,2
-24.98738867,1,245,820050,0.044732741,192,2
-24.98718769,1,170,660050,0.028715064,241,2
-24.98664246,1,50,470050,0.009329738,528,2
-24.98651714,1,215,750050,0.037754107,208,2
-24.98341458,1,130,590050,0.021666971,285,2
-24.98329691,1,165,650050,0.027740025,245,2
-24.9829828,1,220,760050,0.038816349,205,2
-24.9826124,1,30,440050,0.006256327,737,2
-24.98014065,1,85,520050,0.014559088,374,2
-24.98007268,1,105,550050,0.017646447,327,2
-24.97884619,1,15,770050,0.039881268,202,4
-24.97884619,1,225,770050,0.039881268,202,2
-24.97850197,1,160,640050,0.026816848,250,2
-24.97412826,1,230,780050,0.040948389,199,2
-24.97382787,1,65,490050,0.011548453,445,2
-24.972792,1,125,580050,0.020796533,292,2
-24.97276604,1,155,630050,0.025891949,255,2
-24.96885481,1,235,790050,0.042111945,197,2
-24.96605441,1,150,620050,0.02496611,260,2
-24.96506726,1,10,540050,0.01681476,337,4
-24.96506726,1,100,540050,0.01681476,337,2
-24.96419371,1,45,460050,0.008536838,564,2
-24.96304333,1,240,800050,0.043185649,194,2
-24.96180497,1,80,510050,0.013747528,388,2
-24.96130745,1,25,430050,0.005432408,829,2
-24.96101121,1,120,570050,0.019921558,299,2
-24.95832902,1,145,610050,0.024081916,266,2
-24.95670796,1,245,810050,0.044362108,192,2
-24.95460106,1,200,710050,0.034275001,217,2
-24.95451712,1,195,700050,0.033234611,220,2
-24.95395225,1,205,720050,0.035319915,214,2
-24.95368106,1,190,690050,0.03226434,224,2
-24.95259999,1,210,730050,0.03636892,211,2
-24.95237974,1,60,480050,0.01074934,467,2
-24.9520561,1,185,680050,0.031293703,228,2
-24.95057334,1,215,740050,0.037341041,207,2
-24.94961514,1,180,670050,0.030323338,232,2
-24.94955457,1,140,600050,0.023154181,271,2
-24.94876422,1,95,530050,0.015973529,347,2
-24.94803295,1,115,560050,0.01907221,307,2
-24.94789387,1,220,750050,0.038393596,204,2
-24.94632815,1,175,660050,0.029353868,236,2
-24.94458753,1,15,760050,0.039535998,202,4
-24.94458753,1,225,760050,0.039535998,202,2
-24.94216211,1,170,650050,0.028385901,240,2
-24.94211334,1,75,500050,0.012951207,404,2
-24.94099419,1,20,420050,0.004589871,959,2
-24.94080918,1,40,450050,0.007747816,608,2
-24.94067729,1,230,770050,0.040596836,199,2
-24.93968858,1,135,590050,0.022265098,277,2
-24.93708108,1,165,640050,0.027420031,244,2
-24.93618236,1,235,780050,0.041659449,196,2
-24.933813,1,110,550050,0.018243689,316,2
-24.93112326,1,90,520050,0.015164369,359,2
-24.93112188,1,240,790050,0.042821038,194,2
-24.93105395,1,160,630050,0.026505691,249,2
-24.92964736,1,55,470050,0.009972479,494,2
-24.92869209,1,130,580050,0.021408845,284,2
-24.92552784,1,245,800050,0.043889422,191,2
-24.92404111,1,155,620050,0.025589656,254,2
-24.92307124,1,15,410050,0.003710502,1157,2
-24.92104038,1,70,490050,0.012163468,422,2
-24.91830708,1,105,540050,0.017406367,325,2
-24.91667509,1,35,440050,0.006954136,662,2
-24.91652049,1,125,570050,0.02054702,291,2
-24.91600615,1,150,610050,0.024672708,259,2
-24.91554096,1,205,710050,0.034925787,213,2
-24.91522318,1,200,700050,0.033890454,216,2
-24.91512413,1,210,720050,0.035965186,210,2
-24.9141448,1,195,690050,0.032927264,220,2
-24.9140011,1,215,730050,0.037008207,207,2
-24.91227652,1,190,680050,0.031898471,223,2
-24.91219837,1,220,740050,0.038054396,204,2
-24.91210444,1,85,510050,0.014360535,372,2
-24.91031642,1,10,400050,0.002771661,1511,2
-24.90974052,1,15,750050,0.039103292,201,4
-24.90974052,1,225,750050,0.039103292,201,2
-24.90958736,1,185,670050,0.030936958,227,2
-24.90690843,1,145,600050,0.023755608,264,2
-24.90665025,1,230,760050,0.04015442,198,2
-24.90604468,1,180,660050,0.029975717,231,2
-24.90566403,1,50,460050,0.009185944,524,2
-24.90313161,1,120,560050,0.019680735,298,2
-24.9029501,1,235,770050,0.041300843,196,2
-24.90161713,1,175,650050,0.029015373,235,2
-24.90147104,1,10,530050,0.016585039,335,4
-24.90147104,1,100,530050,0.016585039,335,2
-24.89867009,1,240,780050,0.042358587,193,2
-24.89856786,1,65,480050,0.011378398,442,2
-24.89671035,1,140,590050,0.022878357,270,2
-24.89627031,1,170,640050,0.028056534,239,2
-24.89381867,1,245,790050,0.04341717,190,2
-24.89208317,1,30,430050,0.006155141,731,2
-24.89167012,1,80,500050,0.013559171,386,2
-24.88996675,1,165,630050,0.027099796,243,2
-24.88847926,1,115,550050,0.018839924,306,2
-24.88536654,1,135,580050,0.021997987,276,2
-24.88325964,1,95,520050,0.0157758,346,2
-24.8826733,1,160,620050,0.026194251,248,2
-24.88049324,1,45,450050,0.0084057,560,2
-24.87697138,1,210,710050,0.035561566,209,2
-24.87677544,1,215,720050,0.036594998,206,2
-24.87642991,1,205,700050,0.034531731,212,2
-24.87586955,1,220,730050,0.037631575,203,2
-24.87512218,1,200,690050,0.033576102,216,2
-24.874687,1,60,470050,0.010601802,465,2
-24.87434768,1,155,610050,0.025287041,253,2
-24.87427919,1,15,740050,0.038670832,200,4
-24.87427919,1,225,740050,0.038670832,200,2
-24.87302429,1,195,680050,0.032551837,219,2
-24.87283314,1,130,570050,0.021150234,283,2
-24.87251729,1,110,540050,0.017992941,314,2
-24.87203154,1,230,750050,0.039801801,198,2
-24.87009662,1,190,670050,0.031532548,222,2
-24.86978524,1,75,490050,0.012772947,402,2
-24.86915282,1,235,760050,0.0408485,195,2
-24.86749745,1,25,420050,0.005345872,823,2
-24.86631542,1,185,660050,0.030580114,226,2
-24.86565835,1,240,770050,0.041896515,192,2
-24.86495169,1,150,600050,0.024378946,258,2
-24.86362964,1,90,510050,0.014955264,357,2
-24.8616418,1,180,650050,0.029627956,230,2
-24.86158108,1,245,780050,0.043045503,190,2
-24.85906726,1,125,560050,0.020264311,289,2
-24.85604304,1,175,640050,0.028676696,234,2
-24.85519829,1,105,530050,0.017166053,323,2
-24.85444272,1,145,590050,0.023470729,263,2
-24.85424188,1,40,440050,0.007629267,604,2
-24.84948326,1,170,630050,0.027726945,238,2
-24.84940309,1,55,460050,0.00982535,491,2
-24.84641821,1,70,480050,0.011981593,419,2
-24.84401924,1,120,550050,0.019439359,297,2
-24.84368501,1,20,410050,0.004513379,951,2
-24.84277829,1,140,580050,0.022602099,269,2
-24.8425346,1,85,500050,0.014161589,370,2
-24.84192336,1,165,620050,0.026779299,242,2
-24.83888831,1,220,720050,0.037291185,203,2
-24.83887516,1,215,710050,0.036181935,205,2
-24.83819223,1,15,730050,0.038324179,200,4
-24.83819223,1,225,730050,0.038324179,200,2
-24.83812124,1,210,700050,0.035158047,208,2
-24.83680922,1,230,740050,0.039359438,197,2
-24.83659842,1,205,690050,0.034210467,212,2
-24.83647374,1,10,520050,0.016355035,333,4
-24.83647374,1,100,520050,0.016355035,333,2
-24.83476196,1,235,750050,0.040396479,194,2
-24.83428004,1,200,680050,0.033191159,215,2
-24.83332781,1,160,610050,0.02588251,247,2
-24.83208248,1,240,760050,0.041530748,192,2
-24.83113107,1,195,670050,0.032176379,218,2
-24.82991248,1,135,570050,0.021730405,275,2
-24.82878654,1,245,770050,0.042573533,189,2
-24.82764193,1,115,540050,0.018578433,304,2
-24.82711858,1,190,660050,0.031230394,222,2
-24.82708159,1,35,430050,0.006848194,658,2
-24.82365181,1,155,600050,0.024984083,252,2
-24.8227402,1,50,450050,0.00905027,521,2
-24.82221414,1,185,650050,0.030223156,225,2
-24.8220033,1,15,400050,0.003648935,1148,2
-24.82154446,1,65,470050,0.011208029,439,2
-24.81993169,1,80,490050,0.013370381,384,2
-24.81637902,1,180,640050,0.029280036,229,2
-24.81629314,1,95,510050,0.015556013,344,2
-24.81579865,1,130,560050,0.02085658,281,2
-24.81285522,1,150,590050,0.024084802,257,2
-24.80988385,1,110,530050,0.017768678,313,2
-24.80957697,1,175,630050,0.028337819,233,2
-24.80516132,1,10,390050,0.002724892,1499,2
-24.8017705,1,170,620050,0.027397116,237,2
-24.80145894,1,15,720050,0.037891666,199,4
-24.80145894,1,225,720050,0.037891666,199,2
-24.80124394,1,220,710050,0.036868233,202,2
-24.80095663,1,230,730050,0.038917339,196,2
-24.80089335,1,145,580050,0.023185431,262,2
-24.80038823,1,125,550050,0.020013992,288,2
-24.80028607,1,215,700050,0.035847514,205,2
-24.79976959,1,235,740050,0.040036593,194,2
-24.79928678,1,30,420050,0.006057778,726,2
-24.79855764,1,210,690050,0.03482997,208,2
-24.79791815,1,240,750050,0.041068855,191,2
-24.79602887,1,205,680050,0.033816054,211,2
-24.79577912,1,75,480050,0.012579174,399,2
-24.79542885,1,245,760050,0.042200869,189,2
-24.79514649,1,60,460050,0.010442857,462,2
-24.79475042,1,45,440050,0.008281449,557,2
-24.79460808,1,90,500050,0.014745786,355,2
-24.79291883,1,165,610050,0.026458522,241,2
-24.79266781,1,200,670050,0.032806212,214,2
-24.79069371,1,105,520050,0.016950294,322,2
-24.78844034,1,195,660050,0.031800875,217,2
-24.78771845,1,140,570050,0.022325383,268,2
-24.78363032,1,120,540050,0.019167026,295,2
-24.78331572,1,190,650050,0.030863891,221,2
-24.78298366,1,160,600050,0.025570445,246,2
-24.77725612,1,185,640050,0.029866065,224,2
-24.77328415,1,135,560050,0.021462327,274,2
-24.7719178,1,155,590050,0.024680761,251,2
-24.77136715,1,85,490050,0.013962225,368,2
-24.77129949,1,25,410050,0.005259047,817,2
-24.7702275,1,180,630050,0.028931942,228,2
-24.77003989,1,70,470050,0.011812999,417,2
-24.77001904,1,10,510050,0.016124727,331,4
-24.77001904,1,100,510050,0.016124727,331,2
-24.76722091,1,55,450050,0.009668257,487,2
-24.76552807,1,40,430050,0.007510361,600,2
-24.76547232,1,115,530050,0.018345186,303,2
-24.76446307,1,230,720050,0.03856331,196,2
-24.76415301,1,235,730050,0.039584645,193,2
-24.7640553,1,15,710050,0.037459359,198,4
-24.7640553,1,225,710050,0.037459359,198,2
-24.76315049,1,240,740050,0.040702009,191,2
-24.76290664,1,220,700050,0.036445441,201,2
-24.76218853,1,175,620050,0.027998725,232,2
-24.76148599,1,245,750050,0.041729129,188,2
-24.76098271,1,215,690050,0.035434213,204,2
-24.75967905,1,150,580050,0.023790254,256,2
-24.75825475,1,210,680050,0.034426136,207,2
-24.75754117,1,130,550050,0.020597199,280,2
-24.75469183,1,205,670050,0.033421666,210,2
-24.75310004,1,170,610050,0.027067026,236,2
-24.75026078,1,200,660050,0.032421245,213,2
-24.74780409,1,95,500050,0.015335873,342,2
-24.74652147,1,80,480050,0.013181133,382,2
-24.74622047,1,145,570050,0.022899691,261,2
-24.7458606,1,110,520050,0.017517306,311,2
-24.74492614,1,195,650050,0.031425309,216,2
-24.74385771,1,20,400050,0.004438969,944,2
-24.74291942,1,165,600050,0.026137443,240,2
-24.74268005,1,65,460050,0.011037326,436,2
-24.74043419,1,125,540050,0.01973091,286,2
-24.73865901,1,190,640050,0.03049728,220,2
-24.73778157,1,50,440050,0.008905841,517,2
-24.73523006,1,35,420050,0.00673684,653,2
-24.73160524,1,160,590050,0.025258035,245,2
-24.73149034,1,140,560050,0.022009817,266,2
-24.7314126,1,185,630050,0.029508825,223,2
-24.72789097,1,235,720050,0.039223594,193,2
-24.72776494,1,240,730050,0.040240238,190,2
-24.72730507,1,230,710050,0.038121175,195,2
-24.72694153,1,245,740050,0.041355398,188,2
-24.72596864,1,15,700050,0.037111162,198,4
-24.72596864,1,225,700050,0.037111162,198,2
-24.72473813,1,105,510050,0.016709264,320,2
-24.72399479,1,90,490050,0.014535912,353,2
-24.72385512,1,220,690050,0.036022795,200,2
-24.72315696,1,180,620050,0.028583652,227,2
