BEnh,h,d,R,P0,Nb,a
-7.930076635,1,175,330050,1.63732291,2,4
-7.929846033,8,18,710050,0.006118459,1216,2
-7.929846033,8,18,710050,0.006118459,1216,2
-7.929302656,1,170,130050,0.61338339,2,4
-7.929039985,2,72,170050,0.155344929,12,4
-7.928690441,2,62,100050,0.075939356,14,4
-7.928285248,4,26,330050,0.0485355,71,4
-7.926770757,2,45,60050,0.030858384,21,4
-7.926023638,4,6,150050,0.00101611,1547,2
-7.925377976,1,175,320050,1.588687967,2,4
-7.924508919,4,30,440050,0.077044259,60,4
-7.924020235,2,82,590050,0.616633637,10,4
-7.923997841,8,11,680050,0.004239901,1680,2
-7.923997841,8,11,680050,0.004239901,1680,2
-7.923557656,8,26,740050,0.008115159,955,2
-7.923557656,8,26,740050,0.008115159,955,2
-7.922003314,4,32,530050,0.100425456,56,4
-7.921451484,4,25,310050,0.04362542,75,4
-7.920817561,4,36,910050,0.197279407,49,4
-7.920697503,4,31,480050,0.087581217,58,4
-7.920383287,1,175,310050,1.540052137,2,4
-7.9197864,8,21,720050,0.006869132,1098,2
-7.9197864,8,21,720050,0.006869132,1098,2
-7.919762471,4,40,160050,0.003815246,440,2
-7.919689711,4,35,770050,0.161062808,50,4
-7.918866178,8,3,640050,0.001689484,3967,2
-7.918866178,8,3,640050,0.001689484,3967,2
-7.918837826,8,4,700050,0.005586932,1312,4
-7.918837826,8,16,700050,0.005586932,1312,2
-7.918837826,8,16,700050,0.005586932,1312,2
-7.918378958,4,33,590050,0.115871459,54,4
-7.91735356,2,82,580050,0.606768353,10,4
-7.917325799,2,80,390050,0.393124226,10,4
-7.91707697,1,165,80050,0.358711454,2,4
-7.917008171,8,3,670050,0.003660839,1916,4
-7.917008171,8,3,670050,0.003660839,1916,4
-7.917008171,8,9,670050,0.003660839,1916,2
-7.916533849,2,77,260050,0.255927634,11,4
-7.916352622,8,29,750050,0.008838178,889,2
-7.916346525,1,125,20050,0.063839527,3,4
-7.91605791,4,27,350050,0.054044719,68,4
-7.915063675,1,175,300050,1.491415333,2,4
-7.914366768,4,7,150050,0.001126732,1395,2
-7.91334363,4,41,160050,0.003876912,432,2
-7.912471042,8,7,660050,0.003056018,2262,2
-7.911971585,8,5,650050,0.002408942,2826,2
-7.911971585,8,5,650050,0.002408942,2826,2
-7.911288306,8,24,730050,0.007603957,1005,2
-7.910466818,2,82,570050,0.596902302,10,4
-7.909464115,4,36,900050,0.195426093,49,4
-7.909386359,1,175,290050,1.442777459,2,4
-7.90834278,4,15,200050,0.014750278,142,4
-7.908291471,8,14,690050,0.005048126,1431,2
-7.907883007,8,19,710050,0.00634883,1171,2
-7.906980939,4,42,160050,0.00394113,425,2
-7.904641711,8,9,950050,0.021720362,458,4
-7.904147394,4,35,760050,0.15931761,50,4
-7.903918433,8,27,740050,0.008329367,930,2
-7.903348908,2,82,560050,0.587035447,10,4
-7.903313993,1,175,280050,1.394138403,2,4
-7.903267102,4,8,150050,0.001232122,1275,2
-7.902392585,2,80,380050,0.38386089,10,4
-7.901926794,8,8,880050,0.017317584,532,4
-7.901926794,8,8,880050,0.017317584,532,4
-7.900672625,4,43,160050,0.004003601,418,2
-7.900583761,2,75,210050,0.198846006,11,4
-7.898857222,8,22,720050,0.007092438,1063,2
-7.898557198,1,170,120050,0.568469821,2,4
-7.898513896,8,12,680050,0.004498835,1583,2
-7.897893377,4,36,890050,0.193572138,49,4
-7.897365351,8,30,750050,0.009048136,868,2
-7.897365351,8,30,750050,0.009048136,868,2
-7.896803844,1,175,270050,1.345498038,2,4
-7.896365808,4,20,240050,0.025537128,98,4
-7.896115429,8,17,700050,0.005825416,1259,2
-7.895987973,2,82,550050,0.577167746,10,4
-7.893973876,8,2,630050,0.001273037,5183,2
-7.892709287,4,33,580050,0.114309966,54,4
-7.892707109,8,7,820050,0.01360126,631,4
-7.89263368,4,3,150050,0.001333463,1178,4
-7.891211253,8,5,730050,0.007822196,977,4
-7.891211253,8,5,730050,0.007822196,977,4
-7.891211253,8,25,730050,0.007822196,977,2
-7.891211253,8,25,730050,0.007822196,977,2
-7.890691949,4,32,520050,0.098227873,55,4
-7.889954204,8,10,670050,0.003933302,1784,2
-7.889954204,8,10,670050,0.003933302,1784,2
-7.889806783,1,175,260050,1.296856219,2,4
-7.888371324,2,82,540050,0.567299157,10,4
-7.888260958,4,35,750050,0.157571468,50,4
-7.888255342,4,21,250050,0.028291551,92,4
-7.888213108,4,45,160050,0.004133221,406,2
-7.887160535,4,28,370050,0.059895351,65,4
-7.886722165,2,80,370050,0.374595206,10,4
-7.886351611,8,20,710050,0.006576197,1130,2
-7.886351611,8,20,710050,0.006576197,1130,2
-7.886132335,4,36,880050,0.190214162,48,4
-7.885842448,8,6,770050,0.010467541,770,4
-7.885842448,8,6,770050,0.010467541,770,4
-7.884667425,8,15,690050,0.005292358,1365,2
-7.884667425,8,15,690050,0.005292358,1365,2
-7.884560548,8,28,740050,0.008543587,907,2
-7.884560548,8,28,740050,0.008543587,907,2
-7.883306548,8,8,660050,0.003345462,2066,2
-7.883306548,8,8,660050,0.003345462,2066,2
-7.883088274,2,77,250050,0.247252837,11,4
-7.883076326,4,31,470050,0.085575553,57,4
-7.882398808,4,10,150050,0.001431563,1098,2
-7.882266041,1,175,250050,1.248212777,2,4
-7.882058698,4,46,160050,0.004195761,400,2
-7.881462396,8,2,640050,0.002050825,3269,4
-7.881462396,8,4,640050,0.002050825,3269,2
-7.880485377,2,82,530050,0.557429633,10,4
-7.880353219,4,30,430050,0.075738553,60,4
-7.879734428,8,6,650050,0.002724632,2498,2
-7.879734428,8,6,650050,0.002724632,2498,2
-7.87828817,8,23,720050,0.00731432,1031,2
-7.87828817,8,23,720050,0.00731432,1031,2
-7.875952715,4,47,160050,0.004256759,394,2
-7.875263967,8,1,620050,0.000780486,7980,2
-7.875263967,8,1,620050,0.000780486,7980,2
-7.875263967,8,1,620050,0.000780486,7980,4
-7.875263967,8,1,620050,0.000780486,7980,4
-7.874494477,4,18,220050,0.020538649,112,4
-7.874165196,4,36,870050,0.188370926,48,4
-7.874115662,1,175,240050,1.199567517,2,4
-7.873887245,8,18,700050,0.006057546,1210,2
-7.873887245,8,18,700050,0.006057546,1210,2
-7.873794083,8,13,680050,0.004751892,1499,2
-7.873794083,8,13,680050,0.004751892,1499,2
-7.873394721,2,52,70050,0.042812548,17,4
-7.872510377,4,11,150050,0.001526346,1030,2
-7.872315562,2,82,520050,0.547559125,10,4
-7.872018645,4,35,740050,0.155824351,50,4
-7.871442133,8,26,730050,0.008038772,951,2
-7.871442133,8,26,730050,0.008038772,951,2
-7.871189427,1,65,10050,0.013840561,7,4
-7.870806929,8,9,940050,0.021559634,457,4
-7.870699625,2,60,90050,0.065105127,14,4
-7.870258348,2,80,360050,0.365327002,10,4
-7.869893658,4,48,160050,0.004316193,388,2
-7.868820648,4,22,260050,0.031298926,87,4
-7.867481309,2,65,110050,0.088475237,13,4
-7.866421838,4,33,570050,0.111901657,53,4
-7.865470959,8,29,740050,0.00875415,885,2
-7.865278572,1,175,230050,1.150920211,2,4
-7.865224025,8,21,710050,0.0068024,1093,2
-7.865224025,8,21,710050,0.0068024,1093,2
-7.864579702,2,22,40050,0.008129362,51,4
-7.863880355,4,7,160050,0.004379663,383,4
-7.863861372,8,11,670050,0.004197198,1672,2
-7.863861372,8,11,670050,0.004197198,1672,2
-7.86384624,2,82,510050,0.537687579,10,4
-7.863319838,8,8,870050,0.017171097,530,4
-7.863319838,8,8,870050,0.017171097,530,4
-7.8629272,4,12,150050,0.001617915,971,2
-7.862569199,1,170,110050,0.523541982,2,4
-7.861961662,4,36,860050,0.186527012,48,4
-7.861619614,8,4,690050,0.005531889,1306,4
-7.861619614,8,16,690050,0.005531889,1306,2
-7.861619614,8,16,690050,0.005531889,1306,2
-7.860824153,2,37,50050,0.019912832,26,4
-7.858492795,4,32,510050,0.096760772,55,4
-7.858059001,8,24,720050,0.007532621,1001,2
-7.857911435,4,50,160050,0.004441839,378,2
-7.85628442,1,145,30050,0.12552097,3,4
-7.855664121,1,175,220050,1.102270591,2,4
-7.85541879,8,3,660050,0.003623819,1907,4
-7.85541879,8,3,660050,0.003623819,1907,4
-7.85541879,8,9,660050,0.003623819,1907,2
-7.85540815,4,35,730050,0.154076227,50,4
-7.855060595,2,82,500050,0.527814939,10,4
-7.853820388,4,26,320050,0.0475201,71,4
-7.853615983,4,13,150050,0.001707324,920,2
-7.853515889,2,67,120050,0.101712435,13,4
-7.853030622,4,12,180050,0.009997756,189,4
-7.852939055,2,80,350050,0.356056085,10,4
-7.852654585,2,72,160050,0.147761055,12,4
-7.852328696,8,3,630050,0.001671763,3947,2
-7.852328696,8,3,630050,0.001671763,3947,2
-7.852117717,8,19,700050,0.006287573,1166,2
-7.851985928,4,51,160050,0.004496771,372,2
-7.851965577,8,27,730050,0.008250401,926,2
-7.850471621,2,75,200050,0.190705696,11,4
-7.849762257,8,14,680050,0.00499896,1425,2
-7.849514566,4,36,850050,0.1846824,48,4
-7.849347571,8,7,650050,0.003024646,2251,2
-7.849200709,4,27,340050,0.052959879,68,4
-7.849182482,8,7,810050,0.013485743,629,4
-7.847215915,2,77,240050,0.238570495,11,4
-7.847212271,8,5,640050,0.002383936,2812,2
-7.847212271,8,5,640050,0.002383936,2812,2
-7.846637714,8,30,740050,0.008966536,865,2
-7.846637714,8,30,740050,0.008966536,865,2
-7.846102773,4,52,160050,0.004562241,368,2
-7.845940531,2,82,490050,0.517941144,10,4
-7.845164966,1,175,210050,1.053618341,2,4
-7.844475271,8,22,710050,0.007026147,1059,2
-7.844323428,4,31,460050,0.084192276,57,4
-7.842553864,2,70,140050,0.123704919,12,4
-7.842254673,4,17,210050,0.01826527,120,4
-7.840260853,4,53,160050,0.004620433,363,2
-7.83939653,4,33,560050,0.110345968,53,4
-7.839101406,8,17,690050,0.005767383,1253,2
-7.838953198,4,23,270050,0.03442576,82,4
-7.838616446,8,12,670050,0.004454186,1576,2
-7.838416582,4,35,720050,0.152327064,50,4
-7.838261613,4,25,300050,0.042419325,74,4
-7.83815141,8,5,720050,0.007748273,973,4
-7.83815141,8,5,720050,0.007748273,973,4
-7.83815141,8,25,720050,0.007748273,973,2
-7.83815141,8,25,720050,0.007748273,973,2
-7.837918985,2,57,80050,0.054746419,15,4
-7.837428149,8,6,760050,0.010372076,767,4
-7.837428149,8,6,760050,0.010372076,767,4
-7.836816444,4,36,840050,0.18283707,48,4
-7.836540067,8,9,930050,0.02137689,455,4
-7.836466536,2,82,480050,0.508066128,10,4
-7.835704435,4,15,150050,0.00188051,836,2
-7.83469885,1,165,70050,0.317222777,2,4
-7.834695534,2,80,340050,0.346782244,10,4
-7.834665032,4,30,420050,0.073906882,59,4
-7.834299704,4,10,170050,0.00744898,239,4
-7.833653032,1,175,200050,1.004963083,2,4
-7.832767709,8,28,730050,0.008462031,903,2
-7.832767709,8,28,730050,0.008462031,903,2
-7.830775583,8,20,700050,0.006514972,1126,2
-7.830775583,8,20,700050,0.006514972,1126,2
-7.828696275,4,55,160050,0.004739287,354,2
-7.828623912,8,10,660050,0.003892777,1775,2
-7.828623912,8,10,660050,0.003892777,1775,2
-7.827061882,4,16,150050,0.001963535,800,2
-7.827005546,4,28,360050,0.058738392,65,4
-7.82661755,2,82,470050,0.498189819,10,4
-7.826354769,8,15,680050,0.005240198,1359,2
-7.826354769,8,15,680050,0.005240198,1359,2
-7.825917552,8,2,620050,0.001259461,5156,2
-7.825302237,4,32,500050,0.095291419,55,4
-7.824195378,8,8,860050,0.017039688,529,4
-7.824195378,8,8,860050,0.017039688,529,4
-7.824083162,8,23,710050,0.007245437,1027,2
-7.824083162,8,23,710050,0.007245437,1027,2
-7.823859523,4,36,830050,0.180991,48,4
-7.822971708,4,56,160050,0.004793507,349,2
-7.821030431,4,35,710050,0.150576827,50,4
-7.820974257,1,175,190050,0.956304365,2,4
-7.820468419,8,8,650050,0.003311081,2056,2
-7.820468419,8,8,650050,0.003311081,2056,2
-7.819869694,1,170,100050,0.478595946,2,4
-7.818605126,4,17,150050,0.002045448,768,2
-7.818548786,8,26,720050,0.00796226,947,2
-7.818548786,8,26,720050,0.00796226,947,2
-7.817905469,4,37,990050,0.223549416,47,4
-7.817284801,4,57,160050,0.004853216,345,2
-7.817072458,8,18,690050,0.005998968,1205,2
-7.817072458,8,18,690050,0.005998968,1205,2
-7.816370804,2,82,460050,0.488312142,10,4
-7.815451425,2,80,330050,0.337505245,10,4
-7.815307712,8,2,630050,0.002029093,3252,4
-7.815307712,8,4,630050,0.002029093,3252,2
-7.815297542,8,6,640050,0.002696482,2486,2
-7.815297542,8,6,640050,0.002696482,2486,2
-7.814127886,8,13,670050,0.004704069,1492,2
-7.814127886,8,13,670050,0.004704069,1492,2
-7.813835569,8,29,730050,0.008674769,882,2
-7.81163431,4,58,160050,0.004911829,341,2
-7.811598468,4,33,550050,0.108788425,53,4
-7.810635696,4,36,820050,0.17914417,48,4
-7.810319857,4,18,150050,0.002125853,739,2
-7.809833275,8,21,700050,0.006735556,1088,2
-7.809833275,8,21,700050,0.006735556,1088,2
-7.808640031,2,77,230050,0.22987979,11,4
-7.808442894,4,37,980050,0.221590581,47,4
-7.806941637,1,175,180050,0.907641638,2,4
-7.80570164,2,82,450050,0.478433013,10,4
-7.805565322,8,1,610050,0.000774105,7980,2
-7.805565322,8,1,610050,0.000774105,7980,2
-7.805565322,8,1,610050,0.000774105,7980,4
-7.805565322,8,1,610050,0.000774105,7980,4
-7.805046563,8,7,800050,0.01337006,627,4
-7.8042756,4,31,450050,0.082806236,57,4
-7.804027659,8,24,710050,0.007461151,997,2
-7.803517696,8,4,680050,0.005476741,1300,4
-7.803517696,8,16,680050,0.005476741,1300,2
-7.803517696,8,16,680050,0.005476741,1300,2
-7.803235532,4,35,700050,0.14882548,50,4
-7.80278028,8,11,660050,0.004154406,1664,2
-7.80278028,8,11,660050,0.004154406,1664,2
-7.801832292,8,9,920050,0.021215892,454,4
-7.800439457,4,60,160050,0.005025714,333,2
-7.799235919,8,27,720050,0.008175606,923,2
-7.798811618,4,37,970050,0.219631232,47,4
-7.797136514,4,36,810050,0.177296555,48,4
-7.796857098,2,47,60050,0.032452205,19,4
-7.795900685,2,75,190050,0.182552758,11,4
-7.795497606,8,19,690050,0.006226196,1161,2
-7.795157445,8,30,730050,0.008879792,861,2
-7.795157445,8,30,730050,0.008879792,861,2
-7.795121679,2,80,320050,0.328224828,10,4
-7.794893633,4,61,160050,0.005088524,330,2
-7.794583317,2,82,440050,0.468552342,10,4
-7.794215359,4,20,150050,0.002281957,688,2
-7.79413272,4,16,200050,0.016208717,130,4
-7.793381307,1,180,990050,5.249182419,2,4
-7.792874134,1,180,980050,5.196509551,2,4
-7.792852697,8,3,650050,0.003586714,1898,4
-7.792852697,8,3,650050,0.003586714,1898,4
-7.792852697,8,9,650050,0.003586714,1898,2
-7.792356582,1,180,970050,5.14383665,2,4
-7.791828331,1,180,960050,5.091163714,2,4
-7.791325922,1,175,170050,0.858974231,2,4
-7.791289043,1,180,950050,5.038490742,2,4
-7.791072101,4,32,490050,0.093819714,55,4
-7.790738371,1,180,940050,4.985817734,2,4
-7.790320292,8,14,670050,0.004947971,1418,2
-7.79017595,1,180,930050,4.933144687,2,4
-7.789601399,1,180,920050,4.880471601,2,4
-7.789266113,8,22,700050,0.006956503,1054,2
-7.789014323,1,180,910050,4.827798475,2,4
-7.789007044,4,37,960050,0.217671355,47,4
-7.788414306,1,180,900050,4.775125307,2,4
-7.788306277,8,6,750050,0.010276471,764,4
-7.788306277,8,6,750050,0.010276471,764,4
-7.787800917,1,180,890050,4.722452095,2,4
-7.787447773,4,30,410050,0.072601972,59,4
-7.787299123,1,155,40050,0.189129072,3,4
-7.787173702,1,180,880050,4.669778839,2,4
-7.78653219,1,180,870050,4.617105536,2,4
-7.786375512,4,21,150050,0.002358869,666,2
-7.785875886,1,180,860050,4.564432185,2,4
-7.785725298,2,85,990050,1.112661346,10,4
-7.785213612,8,7,640050,0.002993201,2240,2
-7.785204273,1,180,850050,4.511758785,2,4
-7.785017018,4,35,690050,0.147072985,50,4
-7.784707211,8,3,620050,0.001653787,3926,2
-7.784707211,8,3,620050,0.001653787,3926,2
-7.784540337,8,8,850050,0.016892939,527,4
-7.784540337,8,8,850050,0.016892939,527,4
-7.784516807,1,180,840050,4.459085334,2,4
-7.784290589,8,5,710050,0.007674219,969,4
-7.784290589,8,5,710050,0.007674219,969,4
-7.784290589,8,25,710050,0.007674219,969,2
-7.784290589,8,25,710050,0.007674219,969,2
-7.783812922,1,180,830050,4.406411829,2,4
-7.783368218,2,85,980050,1.101806421,10,4
-7.783353162,4,36,800050,0.175448133,48,4
-7.783092021,1,180,820050,4.35373827,2,4
-7.782993024,4,33,540050,0.107228951,53,4
-7.782986779,2,82,430050,0.458670033,10,4
-7.782353482,1,180,810050,4.301064653,2,4
-7.782036579,1,160,50050,0.249298934,3,4
-7.781596646,1,180,800050,4.248390977,2,4
-7.78140681,8,5,630050,0.002358452,2797,2
-7.78140681,8,5,630050,0.002358452,2797,2
-7.781204882,8,17,680050,0.005709247,1247,2
-7.780964272,2,85,970050,1.090951313,10,4
-7.780820828,1,180,790050,4.19571724,2,4
-7.780199029,8,28,720050,0.008384867,900,2
-7.780199029,8,28,720050,0.008384867,900,2
-7.780025303,1,180,780050,4.143043439,2,4
-7.779660606,4,27,330050,0.051537029,67,4
-7.77920931,1,180,770050,4.090369572,2,4
-7.7790244,4,37,950050,0.215710936,47,4
-7.778665333,4,22,150050,0.002435259,646,2
-7.778512049,2,85,960050,1.080096016,10,4
-7.778454239,4,8,160050,0.005255925,319,4
-7.77837205,1,180,760050,4.037695636,2,4
-7.777775805,8,12,660050,0.004408055,1568,2
-7.777512679,1,180,750050,3.985021628,2,4
-7.776630312,1,180,740050,3.932347546,2,4
-7.776163279,4,26,310050,0.046210851,70,4
-7.776010079,2,85,950050,1.069240525,10,4
-7.77572401,1,180,730050,3.879673387,2,4
-7.774792789,1,180,720050,3.826999147,2,4
-7.77434589,8,20,690050,0.006447988,1120,2
-7.77434589,8,20,690050,0.006447988,1120,2
-7.774039328,8,10,990050,0.026163681,397,4
-7.774039328,8,10,990050,0.026163681,397,4
-7.773842961,1,175,160050,0.810301313,2,4
-7.773835604,1,180,710050,3.774324823,2,4
-7.773611279,2,80,310050,0.318940705,10,4
-7.773456831,2,85,940050,1.058384833,10,4
-7.772851356,1,180,700050,3.721650412,2,4
-7.77183888,1,180,690050,3.668975909,2,4
-7.7710772,4,23,150050,0.002507731,626,2
-7.770880403,2,82,420050,0.448785981,10,4
-7.770850712,2,85,930050,1.047528935,10,4
-7.770796943,1,180,680050,3.616301312,2,4
-7.769724241,1,180,670050,3.563626615,2,4
-7.769276438,4,36,790050,0.17359888,48,4
-7.769052043,8,23,700050,0.007173,1022,2
-7.769052043,8,23,700050,0.007173,1022,2
-7.768905698,4,37,940050,0.212018849,46,4
-7.768619391,1,180,660050,3.510951814,2,4
-7.768382841,1,170,90050,0.4336262,2,4
-7.768190061,2,85,920050,1.036672824,10,4
-7.768019184,2,72,150050,0.140154711,12,4
-7.767480925,1,180,650050,3.458276904,2,4
-7.767130643,8,15,670050,0.005187928,1353,2
-7.767130643,8,15,670050,0.005187928,1353,2
-7.767039705,2,77,220050,0.221179776,11,4
-7.767024939,4,21,240050,0.027437044,91,4
-7.766672325,8,9,910050,0.021054701,453,4
-7.76643466,4,35,680050,0.144172347,49,4
-7.766318445,8,10,650050,0.003853244,1767,2
-7.766318445,8,10,650050,0.003853244,1767,2
-7.766307285,1,180,640050,3.405601881,2,4
-7.765931171,4,20,230050,0.02475576,97,4
-7.765473148,2,85,910050,1.025816494,10,4
-7.765096817,1,180,630050,3.352926739,2,4
-7.764855492,8,26,710050,0.007885617,943,2
-7.764855492,8,26,710050,0.007885617,943,2
-7.764556898,4,28,350050,0.05719374,64,4
-7.763847758,1,180,620050,3.300251472,2,4
-7.762863969,4,31,440050,0.081417298,57,4
-7.762698167,2,85,900050,1.014959937,10,4
-7.762558233,1,180,610050,3.247576075,2,4
-7.761425401,8,29,720050,0.008590487,878,2
-7.761226243,1,180,600050,3.194900541,2,4
-7.760283496,8,7,790050,0.013244098,624,4
-7.759863235,2,85,890050,1.004103146,10,4
-7.759849655,1,180,590050,3.142224862,2,4
-7.759376397,8,18,680050,0.005937847,1199,2
-7.759376397,8,18,680050,0.005937847,1199,2
-7.758605197,4,37,930050,0.210070594,46,4
-7.758426191,1,180,580050,3.089549033,2,4
-7.758229706,2,82,410050,0.438900069,10,4
-7.756966387,2,85,880050,0.993246115,10,4
-7.756953415,1,180,570050,3.036873044,2,4
-7.756739367,8,2,610050,0.001245729,5128,2
-7.75662147,8,8,640050,0.003276621,2046,2
-7.75662147,8,8,640050,0.003276621,2046,2
-7.756239818,4,5,150050,0.002653798,592,4
-7.756239818,4,25,150050,0.002653798,592,2
-7.75607632,4,22,250050,0.030365002,86,4
-7.755750938,4,32,480050,0.092345551,55,4
-7.755428719,1,180,560050,2.984196888,2,4
-7.754896733,4,36,780050,0.171748768,48,4
-7.754136204,1,175,150050,0.761621845,2,4
-7.754005571,2,85,870050,0.982388834,10,4
-7.753849309,1,180,550050,2.931520555,2,4
-7.753589985,8,21,690050,0.006668597,1083,2
-7.753589985,8,21,690050,0.006668597,1083,2
-7.75354341,4,33,530050,0.105667465,53,4
-7.753519857,8,13,660050,0.004656147,1485,2
-7.753519857,8,13,660050,0.004656147,1485,2
-7.752212185,1,180,540050,2.878844037,2,4
-7.751299424,4,25,290050,0.041464884,74,4
-7.750978643,2,85,860050,0.971531295,10,4
-7.750813724,2,80,300050,0.309652551,10,4
-7.750514125,1,180,530050,2.826167321,2,4
-7.749816378,8,6,630050,0.002667728,2473,2
-7.749816378,8,6,630050,0.002667728,2473,2
-7.749464867,4,13,180050,0.011188863,169,4
-7.749171194,8,24,700050,0.007385924,992,2
-7.748978541,4,26,150050,0.002726291,577,2
-7.748751661,1,180,520050,2.773490399,2,4
-7.74811195,4,37,920050,0.20812177,46,4
-7.748071219,8,2,620050,0.002007308,3235,4
-7.748071219,8,4,620050,0.002007308,3235,2
-7.747883361,2,85,850050,0.960673491,10,4
-7.74740293,4,35,670050,0.142428669,49,4
-7.746921058,1,180,510050,2.720813256,2,4
-7.745707338,8,27,710050,0.008096367,919,2
-7.745018287,1,180,500050,2.668135882,2,4
-7.744997014,2,82,400050,0.429012173,10,4
-7.744717382,2,85,840050,0.949815412,10,4
-7.744505593,8,4,670050,0.005421483,1294,4
-7.744505593,8,16,670050,0.005421483,1294,2
-7.744505593,8,16,670050,0.005421483,1294,2
-7.744341605,8,8,840050,0.016746085,525,4
-7.744341605,8,8,840050,0.016746085,525,4
-7.743305037,1,70,10050,0.01619346,7,4
-7.743235398,8,10,980050,0.025968835,396,4
-7.743235398,8,10,980050,0.025968835,396,4
-7.743038993,1,180,490050,2.61545826,2,4
-7.742903177,8,30,720050,0.008792933,857,2
-7.742903177,8,30,720050,0.008792933,857,2
-7.74181522,4,27,150050,0.00279568,562,2
-7.741478255,2,85,830050,0.938957048,10,4
-7.740978466,1,180,480050,2.562780378,2,4
-7.740725481,8,11,650050,0.004111522,1656,2
-7.740725481,8,11,650050,0.004111522,1656,2
-7.740204008,4,36,770050,0.169897772,48,4
-7.739473812,1,130,20050,0.070082707,3,4
-7.738831599,1,180,470050,2.510102217,2,4
-7.738501243,4,30,400050,0.071293621,59,4
-7.738457409,8,6,740050,0.010180721,761,4
-7.738457409,8,6,740050,0.010180721,761,4
-7.738163411,2,85,820050,0.92809839,10,4
-7.737997388,8,19,680050,0.006162092,1155,2
-7.737866573,4,11,170050,0.00849432,209,4
-7.737420435,4,37,910050,0.20617236,46,4
-7.736592849,1,180,460050,2.45742376,2,4
-7.736238983,2,75,180050,0.174385504,11,4
-7.734770162,2,85,810050,0.917239428,10,4
-7.734744966,4,28,150050,0.002864475,548,2
-7.734703368,8,1,600050,0.000767673,7980,2
-7.734703368,8,1,600050,0.000767673,7980,2
-7.734703368,8,1,600050,0.000767673,7980,4
-7.734703368,8,1,600050,0.000767673,7980,4
-7.734256187,1,180,450050,2.404744988,2,4
-7.734187647,2,70,130050,0.116577467,12,4
-7.734033042,4,23,260050,0.033408261,81,4
-7.733205498,8,22,690050,0.006886746,1049,2
-7.731815046,1,180,440050,2.352065881,2,4
-7.731752048,1,175,140050,0.71293451,2,4
-7.731295692,2,85,800050,0.906380151,10,4
-7.731141082,2,82,390050,0.419122156,10,4
-7.731049878,8,9,900050,0.020871773,451,4
-7.729937832,8,14,660050,0.004896885,1411,2
-7.729605689,8,5,700050,0.007600027,965,4
-7.729605689,8,5,700050,0.007600027,965,4
-7.729605689,8,25,700050,0.007600027,965,2
-7.729605689,8,25,700050,0.007600027,965,2
-7.729279385,8,3,640050,0.003549523,1889,4
-7.729279385,8,3,640050,0.003549523,1889,4
-7.729279385,8,9,640050,0.003549523,1889,2
-7.729262257,1,180,430050,2.299386414,2,4
-7.728710798,4,15,190050,0.014224646,140,4
-7.727899636,4,35,660050,0.14068375,49,4
-7.727763481,1,165,60050,0.27567362,2,4
-7.727737046,2,85,790050,0.895520546,10,4
-7.726832473,8,28,710050,0.008303042,896,2
-7.726832473,8,28,710050,0.008303042,896,2
-7.726609237,2,80,290050,0.300360007,10,4
-7.726589981,1,180,420050,2.246706563,2,4
-7.726524918,4,37,900050,0.204222349,46,4
-7.725187771,4,36,760050,0.168045863,48,4
-7.724091125,2,85,780050,0.884660604,10,4
-7.723789625,1,180,410050,2.194026301,2,4
-7.723210506,4,33,520050,0.104103881,53,4
-7.723135738,4,18,210050,0.019889603,111,4
-7.722399411,8,17,670050,0.005651005,1241,2
-7.722040567,2,77,210050,0.21246936,11,4
-7.721562017,2,25,40050,0.009751533,43,4
-7.720866869,4,30,150050,0.003001509,523,2
-7.720851756,1,180,400050,2.141345596,2,4
-7.720354674,2,85,770050,0.87380031,10,4
-7.720083053,2,62,90050,0.07025791,14,4
-7.720037157,8,7,630050,0.002961024,2228,2
-7.720014506,4,31,430050,0.080025321,57,4
-7.719283733,4,32,470050,0.090868817,55,4
-7.717765986,1,180,390050,2.088664417,2,4
-7.717037281,8,20,680050,0.006383703,1115,2
-7.717037281,8,20,680050,0.006383703,1115,2
-7.71661666,2,82,380050,0.409229869,10,4
-7.716524278,2,85,760050,0.862939653,10,4
-7.715966359,8,3,610050,0.001635767,3905,2
-7.715966359,8,3,610050,0.001635767,3905,2
-7.715962879,8,12,650050,0.004361834,1560,2
-7.715419434,4,37,890050,0.20227172,46,4
-7.714877263,8,7,780050,0.013128119,622,4
-7.714521572,8,5,620050,0.002333325,2783,2
-7.714521572,8,5,620050,0.002333325,2783,2
-7.714520858,1,180,380050,2.035982726,2,4
-7.714051311,4,31,150050,0.003070386,512,2
-7.713170526,8,23,690050,0.007103849,1018,2
-7.713170526,8,23,690050,0.007103849,1018,2
-7.712596344,2,85,750050,0.852078618,10,4
-7.712044955,8,10,970050,0.025743858,394,4
-7.712044955,8,10,970050,0.025743858,394,4
-7.711103698,1,180,370050,1.983300483,2,4
-7.710339175,8,26,700050,0.00780884,939,2
-7.710339175,8,26,700050,0.00780884,939,2
-7.709837046,4,36,750050,0.166193012,48,4
-7.708567094,2,85,740050,0.841217191,10,4
-7.708218249,8,29,710050,0.008506084,874,2
-7.707906671,4,35,650050,0.138937545,49,4
-7.70750045,1,180,360050,1.930617643,2,4
-7.707313383,4,32,150050,0.003136855,501,2
-7.707310324,2,67,110050,0.092052095,12,4
-7.707144893,4,27,320050,0.050448048,67,4
-7.706967361,8,15,660050,0.005133674,1346,2
-7.706967361,8,15,660050,0.005133674,1346,2
